706, 5.0000, -79.6180, 5.0191, 10.0000,-79.61801624566533,5.0
707, 5.0000, -74.5989, 5.0191, 10.0000,-74.5989170579486,5.0
708, 5.0000, -69.5798, 5.0191, 10.0000,-69.57981787023186,5.0
709, 5.0000, -64.5607, 5.0191, 10.0000,-64.56071868251513,5.0
710, 5.0000, -59.5416, 5.0191, 10.0000,-59.5416194947984,5.0
711, 5.0000, -54.5225, 5.0191, 10.0000,-54.52252030708166,5.0
712, 5.0000, -49.5034, 5.0191, 10.0000,-49.50342111936493,5.0
720, 5.0000, -9.3506, 5.0191, 10.0000,-9.350627617631044,5.0
721, 5.0000, -4.3315, 5.0191, 10.0000,-4.331528429914307,5.0
722, 5.0000, 0.6876, 5.0191, 10.0000,0.6875707578024297,5.0
723, 5.0000, 5.7067, 5.0191, 10.0000,5.706669945519167,5.0
724, 5.0000, 10.7258, 5.0191, 10.0000,10.725769133235904,5.0
725, 5.0000, 15.7449, 5.0191, 10.0000,15.74486832095264,5.0
726, 5.0000, 20.7640, 5.0191, 10.0000,20.763967508669378,5.0
727, 5.0000, 25.7831, 5.0191, 10.0000,25.783066696386115,5.0
728, 5.0000, 30.8022, 5.0191, 10.0000,30.802165884102852,5.0
729, 5.0000, 35.8213, 5.0191, 10.0000,35.82126507181959,5.0
730, 5.0000, 40.8404, 5.0191, 10.0000,40.84036425953633,5.0
731, 5.0000, 45.8595, 5.0191, 10.0000,45.85946344725306,5.0
732, 5.0000, 50.8786, 5.0191, 10.0000,50.878562634969796,5.0
738, 5.0000, 80.9932, 5.0191, 10.0000,80.9931577612702,5.0
741, 5.0000, 96.0505, 5.0191, 10.0000,96.0504553244204,5.0
742, 5.0000, 101.0696, 5.0191, 10.0000,101.06955451213713,5.0
743, 5.0000, 106.0887, 5.0191, 10.0000,106.08865369985386,5.0
744, 5.0000, 111.1078, 5.0191, 10.0000,111.1077528875706,5.0
745, 5.0000, 116.1269, 5.0191, 10.0000,116.12685207528733,5.0
746, 5.0000, 121.1460, 5.0191, 10.0000,121.14595126300406,5.0
747, 5.0000, 126.1651, 5.0191, 10.0000,126.1650504507208,5.0
776, 0.0000, -90.0000, 5.0000, 10.0000,-90.0,0.0
778, 0.0000, -80.0000, 5.0000, 10.0000,-80.0,0.0
779, 0.0000, -75.0000, 5.0000, 10.0000,-75.0,0.0
780, 0.0000, -70.0000, 5.0000, 10.0000,-70.0,0.0
781, 0.0000, -65.0000, 5.0000, 10.0000,-65.0,0.0
